input_path,annotated_path,heatmap_path,anomaly_heatmap_path,label,is_anomaly,score,threshold,st_map_weight,ae_map_weight,inference_time_ms,processing_time_ms,total_time_ms,roi_x,roi_y,roi_width,roi_height,masks_json,scoring_mode,student_weight,autoencoder_weight,normalization,error
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0103.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0103_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0103_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0103_heatmap.png,ANOMALY,True,0.008841228671371937,0.007144,0.0,0.025,8.116899989545345,11.443299939855933,45.020499965175986,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0104.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0104_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0104_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0104_heatmap.png,ANOMALY,True,0.007738339714705944,0.007144,0.0,0.025,8.37239995598793,11.626399820670485,45.31840002164245,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0105.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0105_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0105_heatmap.png,,NORMAL,False,0.005626800935715437,0.007144,0.0,0.025,8.102500112727284,11.458700057119131,39.70570000819862,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0106.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0106_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0106_heatmap.png,,NORMAL,False,0.0049791703931987286,0.007144,0.0,0.025,8.137100143358111,11.724399868398905,39.89799995906651,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0107.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0107_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0107_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0107_heatmap.png,ANOMALY,True,0.010803241282701492,0.007144,0.0,0.025,8.123900042846799,11.438299901783466,44.79010007344186,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0108.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0108_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0108_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0108_heatmap.png,ANOMALY,True,0.012185792438685894,0.007144,0.0,0.025,8.083899971097708,11.466399999335408,45.64769985154271,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0110.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0110_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0110_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0110_heatmap.png,ANOMALY,True,0.01698235236108303,0.007144,0.0,0.025,8.122200146317482,11.714100139215589,45.849200105294585,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0112.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0112_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0112_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0112_heatmap.png,ANOMALY,True,0.014742421917617321,0.007144,0.0,0.025,8.149400120601058,11.59929996356368,45.034100068733096,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0113.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0113_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0113_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0113_heatmap.png,ANOMALY,True,0.009665546007454395,0.007144,0.0,0.025,8.449699962511659,11.612700065597892,44.939300045371056,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0114.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0114_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0114_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0114_heatmap.png,ANOMALY,True,0.01203226950019598,0.007144,0.0,0.025,8.022000081837177,11.317199794575572,43.49429998546839,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0115.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0115_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0115_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0115_heatmap.png,ANOMALY,True,0.013297054916620255,0.007144,0.0,0.025,8.488900028169155,11.850800132378936,47.025399981066585,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0116.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0116_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0116_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0116_heatmap.png,ANOMALY,True,0.016370754688978195,0.007144,0.0,0.025,8.092799922451377,11.568499961867929,46.61040008068085,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0117.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0117_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0117_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0117_heatmap.png,ANOMALY,True,0.015583865344524384,0.007144,0.0,0.025,8.236499968916178,11.755800107493997,45.105200028046966,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0119.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0119_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0119_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0119_heatmap.png,ANOMALY,True,0.011402681469917297,0.007144,0.0,0.025,8.111200062558055,11.527399998158216,45.17369996756315,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0120.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0120_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0120_heatmap.png,,NORMAL,False,0.006220743525773287,0.007144,0.0,0.025,8.213600143790245,11.476099956780672,40.89960013516247,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0178.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0178_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0178_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0178_heatmap.png,ANOMALY,True,0.01088192779570818,0.007144,0.0,0.025,8.085200097411871,11.84990000911057,44.20069977641106,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0181.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0181_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0181_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0181_heatmap.png,ANOMALY,True,0.009803124703466892,0.007144,0.0,0.025,8.05420009419322,11.422399897128344,43.957400135695934,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0182.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0182_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0182_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0182_heatmap.png,ANOMALY,True,0.012571021914482117,0.007144,0.0,0.025,8.078099926933646,11.772400001063943,45.52710009738803,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0183.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0183_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0183_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0183_heatmap.png,ANOMALY,True,0.011324763298034668,0.007144,0.0,0.025,8.056099992245436,11.594100156798959,44.81240012682974,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0184.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0184_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0184_heatmap.png,,NORMAL,False,0.004263251554220915,0.007144,0.0,0.025,8.288299897685647,11.562499916180968,40.297500090673566,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0185.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0185_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0185_heatmap.png,,NORMAL,False,0.00550792645663023,0.007144,0.0,0.025,8.17720009945333,11.657899944111705,40.9143001306802,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0186.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0186_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0186_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0186_heatmap.png,ANOMALY,True,0.009751331061124802,0.007144,0.0,0.025,8.149799890816212,11.73879997804761,44.69250002875924,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0188.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0188_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0188_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0188_heatmap.png,ANOMALY,True,0.012609867379069328,0.007144,0.0,0.025,8.308699820190668,12.035900028422475,44.927800074219704,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0190.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0190_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0190_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0190_heatmap.png,ANOMALY,True,0.010962706059217453,0.007144,0.0,0.025,8.14490020275116,11.335500050336123,42.78589994646609,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0210.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0210_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0210_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0210_heatmap.png,ANOMALY,True,0.017201116308569908,0.007144,0.0,0.025,8.159399963915348,11.363100027665496,44.598500011488795,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0243.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0243_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0243_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0243_heatmap.png,ANOMALY,True,0.015174954198300838,0.007144,0.0,0.025,8.211900014430285,11.780699947848916,45.46030005440116,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0244.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0244_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0244_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0244_heatmap.png,ANOMALY,True,0.014014258049428463,0.007144,0.0,0.025,8.084899978712201,11.66930003091693,46.761499950662255,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0245.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0245_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0245_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0245_heatmap.png,ANOMALY,True,0.014623128809034824,0.007144,0.0,0.025,8.101100102066994,11.830099858343601,44.14159990847111,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0246.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0246_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0246_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0246_heatmap.png,ANOMALY,True,0.013115349225699902,0.007144,0.0,0.025,8.08540009893477,11.333399917930365,46.132100047543645,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0247.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0247_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0247_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0247_heatmap.png,ANOMALY,True,0.013019784353673458,0.007144,0.0,0.025,8.119000121951103,11.52840000577271,44.17559993453324,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0248.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0248_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0248_heatmap.png,,NORMAL,False,0.005323595367372036,0.007144,0.0,0.025,8.144000079482794,11.287600034847856,39.53820001333952,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0250.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0250_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0250_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0250_heatmap.png,ANOMALY,True,0.010204282589256763,0.007144,0.0,0.025,8.01229989156127,11.303900042548776,44.35590002685785,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0251.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0251_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0251_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0251_heatmap.png,ANOMALY,True,0.010885895229876041,0.007144,0.0,0.025,8.26269993558526,11.538999853655696,45.20539985969663,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0252.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0252_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0252_heatmap.png,,NORMAL,False,0.005235564894974232,0.007144,0.0,0.025,8.109400048851967,11.29999989643693,38.91930007375777,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
C:\projects\efficientAD\mydataset\my_product4\test\broken\001K8_0254.png,C:\projects\efficientAD\results\model13_my_product4\annotated\broken\001K8_0254_result.png,C:\projects\efficientAD\results\model13_my_product4\heatmaps\broken\001K8_0254_heatmap.png,C:\projects\efficientAD\results\model13_my_product4\anomaly_heatmaps\broken\001K8_0254_heatmap.png,ANOMALY,True,0.019068850204348564,0.007144,0.0,0.025,8.330900222063065,11.459900066256523,45.75149994343519,0,0,390,484,[],weighted_ae_difference,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\student_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\autoencoder_final.pth,C:\projects\efficientAD\EfficientAD-main\output\13\trainings\mvtec_ad\my_product4\norm_params.json,
